moving_window:18,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.203358982872,-0.524997763862,1002,385322166.428
moving_window:254,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.201297272093,-0.843116607528,254,357295093.946
moving_window:272,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.198403381304,-0.828472487429,238,321289860.469
moving_window:287,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.196897432181,-0.874125651186,240,303981650.522
moving_window:256,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.196358349181,-0.843116569972,254,298010101.499
moving_window:285,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.194879390875,-0.864825786048,242,282209896.638
moving_window:299,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.192615129225,-0.87214521522,239,259593779.07
moving_window:302,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.192256078268,-0.872145568505,232,256174116.278
moving_window:276,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.192199076426,-0.842607551478,240,255635285.984
moving_window:372,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.19126283755,-0.856316735107,229,246942034.883
moving_window:260,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.190216414028,-0.845239229887,255,237567430.264
moving_window:75,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.190151902639,-0.638608502042,454,237001014.854
moving_window:67,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.189677062749,-0.652939594357,499,232872296.713
moving_window:380,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.189430760102,-0.86610898737,223,230758474.878
moving_window:32,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.186036573653,-0.498228139549,753,203470150.94
moving_window:382,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.18571665885,-0.889009184622,221,201067103.022
moving_window:355,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.183438823424,-0.857879212651,231,184740910.885
moving_window:354,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.181840288388,-0.857877988432,233,174064750.73
moving_window:318,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.179055100392,-0.884517049516,241,156885870.908
moving_window:30,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.178365302371,-0.46662748304,782,152894165.46
moving_window:366,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.177795581225,-0.898264397266,230,149672310.565
moving_window:76,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.176910075789,-0.718432145222,461,144795930.323
moving_window:330,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.176325005458,-0.874009981161,238,141659564.22
moving_window:469,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.175358095897,-0.836895965221,211,136621229.306
moving_window:313,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.174834913609,-0.898596150738,238,133968511.197
moving_window:332,primary:nasdaq,primary_leverage:3,rebalancing_function:moving_average_rebalancing,secondary:cash,0.17395441321,-0.878189915512,238,129617279.271
moving_window:396,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.173435314592,-0.893161462154,222,127117054.338
moving_window:385,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.17310930631,-0.88483609592,222,125571005.179
moving_window:436,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.172990236707,-0.855115723784,219,125010928.248
moving_window:435,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.172638338012,-0.85752352799,221,123369906.421
moving_window:77,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.172114219151,-0.748864942691,446,120964724.361
moving_window:447,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171956385058,-0.828824875086,221,120249444.739
moving_window:401,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171709505823,-0.897775712662,220,119138907.961
moving_window:425,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171512154015,-0.88706499386,219,118258374.897
moving_window:395,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171358094488,-0.903378108781,224,117575424.227
moving_window:319,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171322028742,-0.916378760753,241,117416101.313
moving_window:419,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.171090841962,-0.906416394145,218,116399817.35
moving_window:315,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.170627310741,-0.897318611528,242,114387991.349
moving_window:198,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.17048320666,-0.987620234129,242,113769502.011
moving_window:7,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.170376402794,-0.922157583788,1655,113313213.767
moving_window:320,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.170008629237,-0.922106590516,239,111755649.925
moving_window:175,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.169992739261,-0.988285832295,253,111688827.703
moving_window:444,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.169235605965,-0.857843222482,220,108549708.397
moving_window:10,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.168938183238,-0.924732761764,1365,107340309.509
moving_window:192,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.168785002111,-0.987620230826,261,106722582.571
moving_window:217,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.168074673028,-0.987620229378,225,103903182.481
moving_window:485,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.167187108773,-0.832078630157,213,100482456.751
moving_window:214,primary:nasdaq,primary_leverage:2,rebalancing_function:moving_average_rebalancing,secondary:cash,0.167069435893,-0.987620227261,228,100037284.179
moving_window:390,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.166816842865,-0.90291429137,231,99088189.8378
moving_window:420,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.166664622801,-0.918950581527,222,98520492.8969
moving_window:430,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.166295173931,-0.890130595586,225,97155838.9746
moving_window:479,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.166246206709,-0.829686210236,213,96976358.2823
moving_window:424,primary:nasdaq,primary_leverage:1,rebalancing_function:moving_average_rebalancing,secondary:cash,0.165760303326,-0.910273509599,219,95212835.2937
